@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
41.569219,20.78461,19.052559,41.569219,-58.889727,38.105118,-31.176915,13.856406,-22.51666,-46.765372,R
46.765372,31.176915,19.052559,43.30127,-57.157677,25.980762,-29.444864,12.124356,-19.052559,-53.693575,Q
36.373067,10.392305,25.980762,39.837169,-48.497423,15.588457,-34.641016,12.124356,-25.980762,-64.08588,V
31.176915,25.980762,19.052559,27.712813,-45.033321,20.78461,-27.712813,10.392305,-22.51666,-48.497423,T
45.033321,20.78461,10.392305,36.373067,-55.425626,22.51666,-22.51666,13.856406,-10.392305,-43.30127,Z
41.569219,20.78461,17.320508,36.373067,-50.229473,10.392305,-20.78461,12.124356,-10.392305,-41.569219,Z
39.837169,19.052559,22.51666,43.30127,-45.033321,15.588457,-34.641016,12.124356,-31.176915,-57.157677,K
29.444864,17.320508,20.78461,32.908965,-38.105118,17.320508,-20.78461,8.660254,-12.124356,-32.908965,X
32.908965,13.856406,19.052559,41.569219,-48.497423,24.248711,-24.248711,10.392305,-10.392305,-38.105118,R
39.837169,10.392305,32.908965,29.444864,-38.105118,1.732051,-20.78461,12.124356,-20.78461,-41.569219,Y
20.78461,-1.732051,25.980762,31.176915,-24.248711,5.196152,-19.052559,3.464102,-8.660254,-24.248711,O
45.033321,20.78461,20.78461,46.765372,-67.549981,43.30127,-32.908965,13.856406,-19.052559,-45.033321,R
46.765372,-15.588457,24.248711,38.105118,-38.105118,-8.660254,-20.78461,12.124356,-12.124356,-58.889727,U
32.908965,3.464102,22.51666,38.105118,-41.569219,0,-25.980762,10.392305,-17.320508,-51.961524,U
38.105118,5.196152,17.320508,34.641016,-38.105118,3.464102,-20.78461,8.660254,-12.124356,-43.30127,O
20.78461,8.660254,17.320508,22.51666,-22.51666,12.124356,-25.980762,5.196152,-22.51666,-34.641016,T
41.569219,29.444864,25.980762,36.373067,-55.425626,22.51666,-27.712813,12.124356,-27.712813,-53.693575,R
29.444864,6.928203,25.980762,34.641016,-31.176915,5.196152,-19.052559,8.660254,-10.392305,-36.373067,X
43.30127,19.052559,17.320508,48.497423,-64.08588,36.373067,-31.176915,13.856406,-19.052559,-48.497423,R
45.033321,20.78461,3.464102,29.444864,-43.30127,17.320508,-17.320508,10.392305,-5.196152,-38.105118,S
12.124356,12.124356,19.052559,32.908965,-32.908965,27.712813,-25.980762,6.928203,-12.124356,-27.712813,I
39.837169,24.248711,24.248711,39.837169,-51.961524,17.320508,-36.373067,12.124356,-34.641016,-65.817931,X
29.444864,10.392305,25.980762,34.641016,-34.641016,3.464102,-19.052559,6.928203,-10.392305,-39.837169,X
19.052559,12.124356,13.856406,32.908965,-34.641016,24.248711,-31.176915,8.660254,-19.052559,-38.105118,I
36.373067,22.51666,6.928203,32.908965,-46.765372,19.052559,-20.78461,12.124356,-8.660254,-38.105118,Z
34.641016,-12.124356,25.980762,32.908965,-32.908965,-12.124356,-17.320508,6.928203,-8.660254,-48.497423,U
43.30127,12.124356,20.78461,50.229473,-50.229473,-1.732051,-22.51666,13.856406,-8.660254,-50.229473,C
29.444864,1.732051,22.51666,34.641016,-31.176915,6.928203,-22.51666,5.196152,-12.124356,-32.908965,O
36.373067,15.588457,20.78461,41.569219,-57.157677,32.908965,-27.712813,12.124356,-13.856406,-39.837169,R
32.908965,19.052559,25.980762,38.105118,-41.569219,17.320508,-22.51666,8.660254,-12.124356,-34.641016,X
39.837169,25.980762,24.248711,39.837169,-60.621778,31.176915,-32.908965,13.856406,-27.712813,-57.157677,K
36.373067,22.51666,24.248711,36.373067,-50.229473,31.176915,-29.444864,10.392305,-20.78461,-46.765372,F
38.105118,15.588457,12.124356,32.908965,-48.497423,41.569219,-36.373067,10.392305,-22.51666,-41.569219,P
20.78461,12.124356,20.78461,27.712813,-46.765372,5.196152,-12.124356,13.856406,1.732051,-43.30127,I
50.229473,-6.928203,34.641016,38.105118,-51.961524,-17.320508,-17.320508,13.856406,-13.856406,-58.889727,N
15.588457,6.928203,25.980762,32.908965,-24.248711,12.124356,-19.052559,3.464102,-10.392305,-19.052559,A
27.712813,13.856406,27.712813,36.373067,-48.497423,10.392305,-25.980762,12.124356,-15.588457,-57.157677,V
38.105118,17.320508,17.320508,38.105118,-50.229473,31.176915,-27.712813,10.392305,-13.856406,-38.105118,B
45.033321,1.732051,19.052559,38.105118,-41.569219,3.464102,-19.052559,13.856406,-10.392305,-41.569219,Q
48.497423,20.78461,24.248711,48.497423,-60.621778,34.641016,-38.105118,13.856406,-31.176915,-53.693575,H
50.229473,3.464102,41.569219,39.837169,-51.961524,-0,-24.248711,12.124356,-31.176915,-65.817931,M
48.497423,13.856406,32.908965,46.765372,-57.157677,10.392305,-17.320508,15.588457,-5.196152,-48.497423,Q
13.856406,1.732051,38.105118,34.641016,-25.980762,0,-19.052559,3.464102,-13.856406,-36.373067,W
39.837169,10.392305,20.78461,29.444864,-50.229473,25.980762,-31.176915,12.124356,-20.78461,-43.30127,P
36.373067,19.052559,15.588457,36.373067,-45.033321,27.712813,-34.641016,10.392305,-27.712813,-50.229473,T
31.176915,19.052559,24.248711,34.641016,-48.497423,22.51666,-31.176915,10.392305,-22.51666,-48.497423,S
43.30127,12.124356,20.78461,45.033321,-41.569219,-8.660254,-19.052559,13.856406,-6.928203,-36.373067,E
20.78461,1.732051,15.588457,19.052559,-20.78461,12.124356,-20.78461,3.464102,-10.392305,-22.51666,P
27.712813,19.052559,24.248711,38.105118,-45.033321,20.78461,-22.51666,8.660254,-12.124356,-38.105118,S
29.444864,10.392305,19.052559,36.373067,-51.961524,36.373067,-29.444864,13.856406,-15.588457,-36.373067,J
25.980762,0,15.588457,24.248711,-24.248711,10.392305,-27.712813,6.928203,-17.320508,-32.908965,F
48.497423,32.908965,25.980762,43.30127,-64.08588,24.248711,-31.176915,13.856406,-34.641016,-64.08588,R
20.78461,10.392305,20.78461,34.641016,-31.176915,8.660254,-22.51666,6.928203,-12.124356,-43.30127,Y
43.30127,12.124356,27.712813,45.033321,-53.693575,15.588457,-25.980762,10.392305,-15.588457,-43.30127,V
27.712813,8.660254,13.856406,29.444864,-24.248711,5.196152,-13.856406,3.464102,-1.732051,-22.51666,Z
31.176915,19.052559,27.712813,32.908965,-46.765372,24.248711,-27.712813,10.392305,-25.980762,-43.30127,F
29.444864,10.392305,17.320508,39.837169,-41.569219,27.712813,-25.980762,6.928203,-12.124356,-29.444864,R
36.373067,8.660254,34.641016,38.105118,-46.765372,10.392305,-24.248711,8.660254,-20.78461,-46.765372,W
39.837169,20.78461,19.052559,39.837169,-58.889727,31.176915,-27.712813,13.856406,-13.856406,-43.30127,S
36.373067,10.392305,15.588457,32.908965,-38.105118,20.78461,-25.980762,8.660254,-19.052559,-39.837169,J
38.105118,6.928203,19.052559,43.30127,-29.444864,-10.392305,-19.052559,8.660254,-6.928203,-25.980762,E
32.908965,5.196152,19.052559,32.908965,-32.908965,13.856406,-17.320508,6.928203,-5.196152,-24.248711,B
34.641016,17.320508,31.176915,41.569219,-55.425626,20.78461,-29.444864,13.856406,-29.444864,-58.889727,M
43.30127,6.928203,31.176915,38.105118,-43.30127,-5.196152,-20.78461,10.392305,-19.052559,-45.033321,U
25.980762,10.392305,15.588457,38.105118,-38.105118,32.908965,-27.712813,6.928203,-13.856406,-29.444864,R
41.569219,13.856406,46.765372,38.105118,-53.693575,1.732051,-24.248711,12.124356,-31.176915,-57.157677,O
29.444864,12.124356,27.712813,39.837169,-43.30127,22.51666,-25.980762,10.392305,-15.588457,-36.373067,A
25.980762,8.660254,17.320508,22.51666,-31.176915,12.124356,-25.980762,6.928203,-15.588457,-38.105118,F
22.51666,-1.732051,31.176915,36.373067,-25.980762,0,-13.856406,3.464102,0,-22.51666,Q
34.641016,13.856406,31.176915,39.837169,-45.033321,6.928203,-20.78461,8.660254,-17.320508,-43.30127,T
46.765372,12.124356,36.373067,46.765372,-53.693575,-3.464102,-29.444864,13.856406,-20.78461,-51.961524,C
41.569219,13.856406,27.712813,43.30127,-55.425626,13.856406,-25.980762,12.124356,-22.51666,-48.497423,H
19.052559,-17.320508,27.712813,29.444864,-13.856406,-8.660254,-13.856406,0,-3.464102,-13.856406,H
17.320508,3.464102,13.856406,24.248711,-24.248711,25.980762,-25.980762,3.464102,-12.124356,-20.78461,P
45.033321,10.392305,34.641016,45.033321,-46.765372,6.928203,-22.51666,13.856406,-13.856406,-43.30127,Q
32.908965,20.78461,15.588457,39.837169,-45.033321,24.248711,-27.712813,10.392305,-15.588457,-38.105118,Z
39.837169,10.392305,22.51666,43.30127,-46.765372,-1.732051,-15.588457,10.392305,-1.732051,-43.30127,G
24.248711,6.928203,32.908965,34.641016,-39.837169,1.732051,-17.320508,10.392305,-8.660254,-57.157677,V
39.837169,8.660254,27.712813,41.569219,-50.229473,12.124356,-36.373067,13.856406,-27.712813,-65.817931,V
34.641016,20.78461,20.78461,41.569219,-45.033321,19.052559,-22.51666,8.660254,-13.856406,-39.837169,X
31.176915,5.196152,22.51666,32.908965,-29.444864,-3.464102,-24.248711,6.928203,-20.78461,-43.30127,U
45.033321,17.320508,24.248711,39.837169,-57.157677,25.980762,-29.444864,12.124356,-20.78461,-45.033321,B
41.569219,8.660254,17.320508,32.908965,-41.569219,5.196152,-22.51666,10.392305,-19.052559,-41.569219,D
31.176915,22.51666,29.444864,38.105118,-45.033321,20.78461,-22.51666,6.928203,-15.588457,-41.569219,B
12.124356,-3.464102,20.78461,27.712813,-13.856406,6.928203,-20.78461,0,-6.928203,-17.320508,F
31.176915,6.928203,15.588457,32.908965,-25.980762,3.464102,-15.588457,5.196152,-5.196152,-24.248711,Z
41.569219,12.124356,29.444864,45.033321,-50.229473,5.196152,-32.908965,13.856406,-24.248711,-57.157677,C
32.908965,8.660254,43.30127,39.837169,-53.693575,-1.732051,-24.248711,12.124356,-24.248711,-60.621778,W
38.105118,22.51666,25.980762,39.837169,-53.693575,19.052559,-27.712813,13.856406,-17.320508,-51.961524,S
32.908965,5.196152,24.248711,27.712813,-39.837169,10.392305,-24.248711,8.660254,-12.124356,-34.641016,P
48.497423,15.588457,25.980762,31.176915,-51.961524,12.124356,-27.712813,13.856406,-27.712813,-51.961524,Y
50.229473,3.464102,19.052559,41.569219,-46.765372,8.660254,-24.248711,15.588457,-15.588457,-46.765372,Q
43.30127,8.660254,25.980762,39.837169,-53.693575,6.928203,-19.052559,13.856406,-8.660254,-45.033321,Q
39.837169,22.51666,10.392305,34.641016,-55.425626,38.105118,-27.712813,13.856406,-15.588457,-50.229473,I
46.765372,31.176915,24.248711,36.373067,-57.157677,27.712813,-29.444864,12.124356,-27.712813,-53.693575,D
32.908965,-3.464102,10.392305,29.444864,-36.373067,-8.660254,-8.660254,12.124356,5.196152,-29.444864,L
29.444864,13.856406,17.320508,34.641016,-41.569219,22.51666,-22.51666,8.660254,-15.588457,-31.176915,A
50.229473,-17.320508,34.641016,38.105118,-41.569219,-15.588457,-17.320508,13.856406,-13.856406,-48.497423,N
31.176915,17.320508,29.444864,36.373067,-38.105118,8.660254,-19.052559,8.660254,-8.660254,-31.176915,X
38.105118,19.052559,38.105118,50.229473,-64.08588,12.124356,-27.712813,13.856406,-22.51666,-51.961524,C
45.033321,31.176915,20.78461,31.176915,-62.353829,36.373067,-31.176915,17.320508,-19.052559,-53.693575,J
39.837169,22.51666,19.052559,29.444864,-53.693575,25.980762,-32.908965,15.588457,-32.908965,-58.889727,T
32.908965,10.392305,19.052559,31.176915,-45.033321,15.588457,-20.78461,10.392305,-13.856406,-39.837169,H
17.320508,3.464102,27.712813,34.641016,-24.248711,19.052559,-22.51666,3.464102,-12.124356,-19.052559,A
32.908965,3.464102,25.980762,46.765372,-36.373067,-1.732051,-20.78461,6.928203,-5.196152,-34.641016,C
29.444864,10.392305,20.78461,24.248711,-34.641016,13.856406,-27.712813,8.660254,-24.248711,-43.30127,T
31.176915,13.856406,31.176915,39.837169,-43.30127,22.51666,-32.908965,8.660254,-24.248711,-45.033321,S
32.908965,8.660254,24.248711,24.248711,-34.641016,8.660254,-27.712813,8.660254,-25.980762,-45.033321,T
12.124356,-6.928203,41.569219,31.176915,-17.320508,-5.196152,-15.588457,1.732051,-12.124356,-27.712813,W
32.908965,8.660254,24.248711,39.837169,-36.373067,12.124356,-24.248711,6.928203,-12.124356,-36.373067,G
13.856406,-8.660254,13.856406,25.980762,-15.588457,-12.124356,-3.464102,1.732051,10.392305,-8.660254,L
41.569219,-10.392305,34.641016,34.641016,-41.569219,-19.052559,-15.588457,10.392305,-12.124356,-48.497423,N
19.052559,13.856406,12.124356,29.444864,-39.837169,29.444864,-24.248711,10.392305,-12.124356,-31.176915,J
43.30127,24.248711,3.464102,36.373067,-48.497423,19.052559,-25.980762,13.856406,-12.124356,-46.765372,Z
39.837169,15.588457,20.78461,41.569219,-51.961524,17.320508,-24.248711,10.392305,-13.856406,-41.569219,R
36.373067,17.320508,34.641016,36.373067,-50.229473,-0,-20.78461,12.124356,-19.052559,-46.765372,C
29.444864,3.464102,24.248711,38.105118,-39.837169,0,-17.320508,8.660254,-8.660254,-46.765372,U
38.105118,15.588457,15.588457,24.248711,-45.033321,20.78461,-32.908965,13.856406,-29.444864,-55.425626,T
22.51666,5.196152,27.712813,38.105118,-29.444864,19.052559,-24.248711,5.196152,-15.588457,-25.980762,A
32.908965,20.78461,24.248711,36.373067,-51.961524,17.320508,-20.78461,13.856406,-12.124356,-41.569219,A
31.176915,10.392305,15.588457,32.908965,-29.444864,3.464102,-15.588457,5.196152,-5.196152,-27.712813,Z
12.124356,-3.464102,20.78461,24.248711,-12.124356,6.928203,-20.78461,0,-8.660254,-15.588457,F
38.105118,22.51666,24.248711,36.373067,-57.157677,25.980762,-27.712813,13.856406,-15.588457,-51.961524,I
29.444864,12.124356,31.176915,39.837169,-39.837169,-6.928203,-15.588457,8.660254,-12.124356,-45.033321,N
46.765372,10.392305,15.588457,34.641016,-53.693575,20.78461,-27.712813,13.856406,-22.51666,-50.229473,H
31.176915,19.052559,22.51666,29.444864,-45.033321,24.248711,-22.51666,8.660254,-15.588457,-41.569219,G
41.569219,19.052559,20.78461,32.908965,-51.961524,36.373067,-25.980762,17.320508,-13.856406,-41.569219,J
41.569219,8.660254,34.641016,29.444864,-38.105118,0,-19.052559,12.124356,-20.78461,-41.569219,Y
25.980762,6.928203,31.176915,36.373067,-39.837169,0,-20.78461,10.392305,-12.124356,-60.621778,V
31.176915,12.124356,27.712813,41.569219,-38.105118,5.196152,-29.444864,8.660254,-24.248711,-50.229473,K
24.248711,6.928203,27.712813,34.641016,-38.105118,0,-17.320508,8.660254,-6.928203,-46.765372,T
38.105118,15.588457,39.837169,43.30127,-55.425626,10.392305,-20.78461,12.124356,-15.588457,-48.497423,G
19.052559,5.196152,27.712813,34.641016,-29.444864,10.392305,-22.51666,5.196152,-12.124356,-38.105118,V
43.30127,31.176915,12.124356,34.641016,-58.889727,36.373067,-34.641016,13.856406,-29.444864,-58.889727,T
46.765372,17.320508,32.908965,45.033321,-57.157677,10.392305,-25.980762,12.124356,-17.320508,-48.497423,P
24.248711,10.392305,22.51666,27.712813,-32.908965,8.660254,-24.248711,6.928203,-17.320508,-38.105118,F
45.033321,32.908965,36.373067,43.30127,-60.621778,12.124356,-25.980762,13.856406,-19.052559,-60.621778,C
41.569219,25.980762,27.712813,29.444864,-53.693575,20.78461,-34.641016,13.856406,-41.569219,-55.425626,F
8.660254,-5.196152,31.176915,31.176915,-13.856406,0,-13.856406,0,-3.464102,-27.712813,V
29.444864,-5.196152,22.51666,31.176915,-22.51666,3.464102,-19.052559,5.196152,-10.392305,-24.248711,O
53.693575,24.248711,32.908965,32.908965,-50.229473,6.928203,-25.980762,13.856406,-34.641016,-51.961524,V
38.105118,1.732051,19.052559,45.033321,-36.373067,-0,-22.51666,10.392305,-8.660254,-32.908965,C
36.373067,-8.660254,27.712813,34.641016,-38.105118,-10.392305,-17.320508,8.660254,-8.660254,-50.229473,U
22.51666,-17.320508,29.444864,31.176915,-15.588457,-13.856406,-15.588457,1.732051,-6.928203,-31.176915,U
31.176915,17.320508,31.176915,36.373067,-46.765372,19.052559,-31.176915,10.392305,-22.51666,-51.961524,S
36.373067,20.78461,20.78461,41.569219,-46.765372,19.052559,-32.908965,12.124356,-29.444864,-58.889727,X
15.588457,0,25.980762,29.444864,-22.51666,8.660254,-24.248711,3.464102,-20.78461,-32.908965,N
31.176915,5.196152,36.373067,46.765372,-43.30127,6.928203,-25.980762,6.928203,-27.712813,-46.765372,M
15.588457,8.660254,17.320508,36.373067,-27.712813,10.392305,-19.052559,5.196152,-5.196152,-19.052559,L
34.641016,-6.928203,36.373067,45.033321,-34.641016,-6.928203,-19.052559,8.660254,-5.196152,-34.641016,K
22.51666,10.392305,19.052559,31.176915,-22.51666,12.124356,-24.248711,3.464102,-15.588457,-27.712813,S
29.444864,3.464102,25.980762,38.105118,-31.176915,1.732051,-17.320508,5.196152,-5.196152,-29.444864,G
45.033321,25.980762,22.51666,31.176915,-57.157677,19.052559,-25.980762,13.856406,-31.176915,-67.549981,U
32.908965,12.124356,19.052559,39.837169,-31.176915,6.928203,-19.052559,5.196152,-10.392305,-34.641016,X
46.765372,15.588457,25.980762,41.569219,-55.425626,15.588457,-22.51666,12.124356,-10.392305,-43.30127,P
43.30127,13.856406,17.320508,34.641016,-51.961524,13.856406,-19.052559,10.392305,-6.928203,-34.641016,B
32.908965,13.856406,19.052559,27.712813,-43.30127,10.392305,-27.712813,12.124356,-17.320508,-48.497423,F
6.928203,0,20.78461,31.176915,-17.320508,12.124356,-13.856406,1.732051,0,-24.248711,T
38.105118,13.856406,20.78461,36.373067,-38.105118,15.588457,-22.51666,8.660254,-19.052559,-36.373067,Q
46.765372,-6.928203,25.980762,36.373067,-51.961524,-5.196152,-20.78461,13.856406,-12.124356,-57.157677,U
45.033321,15.588457,20.78461,38.105118,-53.693575,22.51666,-25.980762,10.392305,-19.052559,-41.569219,B
19.052559,-17.320508,34.641016,29.444864,-13.856406,-13.856406,-12.124356,0,-5.196152,-19.052559,N
36.373067,17.320508,39.837169,34.641016,-55.425626,10.392305,-27.712813,13.856406,-31.176915,-55.425626,W
53.693575,27.712813,22.51666,38.105118,-51.961524,25.980762,-27.712813,12.124356,-20.78461,-46.765372,Z
15.588457,10.392305,20.78461,36.373067,-34.641016,13.856406,-17.320508,6.928203,-3.464102,-43.30127,T
48.497423,-13.856406,36.373067,39.837169,-43.30127,-6.928203,-22.51666,13.856406,-24.248711,-58.889727,M
20.78461,6.928203,15.588457,34.641016,-25.980762,24.248711,-27.712813,3.464102,-17.320508,-24.248711,X
24.248711,10.392305,13.856406,32.908965,-29.444864,24.248711,-27.712813,5.196152,-15.588457,-27.712813,S
10.392305,3.464102,15.588457,29.444864,-20.78461,12.124356,-13.856406,3.464102,0,-15.588457,I
24.248711,8.660254,19.052559,27.712813,-32.908965,5.196152,-25.980762,8.660254,-15.588457,-41.569219,F
24.248711,12.124356,41.569219,32.908965,-45.033321,5.196152,-17.320508,10.392305,-17.320508,-50.229473,W
55.425626,20.78461,25.980762,32.908965,-50.229473,10.392305,-24.248711,13.856406,-22.51666,-53.693575,Y
31.176915,6.928203,29.444864,29.444864,-36.373067,0,-22.51666,8.660254,-24.248711,-45.033321,N
41.569219,19.052559,19.052559,39.837169,-51.961524,22.51666,-31.176915,13.856406,-20.78461,-51.961524,S
24.248711,10.392305,19.052559,36.373067,-27.712813,8.660254,-29.444864,5.196152,-22.51666,-41.569219,X
17.320508,-5.196152,24.248711,27.712813,-13.856406,0,-13.856406,0,-3.464102,-15.588457,O
25.980762,8.660254,15.588457,32.908965,-45.033321,-6.928203,-8.660254,12.124356,5.196152,-31.176915,L
45.033321,10.392305,22.51666,27.712813,-53.693575,3.464102,-22.51666,13.856406,-12.124356,-50.229473,P
45.033321,13.856406,15.588457,34.641016,-50.229473,22.51666,-22.51666,10.392305,-12.124356,-39.837169,B
34.641016,10.392305,25.980762,38.105118,-50.229473,12.124356,-31.176915,13.856406,-20.78461,-60.621778,V
13.856406,1.732051,36.373067,27.712813,-20.78461,-1.732051,-20.78461,1.732051,-19.052559,-31.176915,W
27.712813,13.856406,13.856406,22.51666,-38.105118,17.320508,-29.444864,10.392305,-24.248711,-46.765372,T
43.30127,25.980762,20.78461,43.30127,-62.353829,29.444864,-27.712813,13.856406,-19.052559,-55.425626,S
50.229473,20.78461,51.961524,57.157677,-65.817931,-1.732051,-31.176915,13.856406,-36.373067,-77.942286,M
48.497423,15.588457,39.837169,43.30127,-57.157677,12.124356,-25.980762,12.124356,-22.51666,-48.497423,G
38.105118,3.464102,22.51666,46.765372,-39.837169,-6.928203,-19.052559,12.124356,-5.196152,-34.641016,C
39.837169,22.51666,32.908965,50.229473,-58.889727,24.248711,-27.712813,10.392305,-20.78461,-53.693575,A
19.052559,8.660254,17.320508,32.908965,-24.248711,15.588457,-22.51666,3.464102,-10.392305,-22.51666,S
34.641016,12.124356,27.712813,38.105118,-51.961524,8.660254,-29.444864,13.856406,-20.78461,-64.08588,V
22.51666,0,25.980762,31.176915,-20.78461,-3.464102,-24.248711,3.464102,-20.78461,-31.176915,U
51.961524,20.78461,34.641016,39.837169,-57.157677,12.124356,-27.712813,13.856406,-29.444864,-50.229473,B
45.033321,15.588457,1.732051,38.105118,-41.569219,20.78461,-25.980762,13.856406,-12.124356,-38.105118,Z
43.30127,-12.124356,31.176915,34.641016,-41.569219,-10.392305,-19.052559,10.392305,-10.392305,-39.837169,H
