id,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
12318,3,11,6,8,2,9,5,3,1,8,1,8,3,7,2,8,A
12319,4,4,6,6,7,9,4,5,3,7,7,8,5,9,4,8,Y
12320,2,5,4,3,2,8,2,2,2,8,2,8,2,6,2,7,A
12321,4,6,5,4,6,7,7,4,2,8,7,9,7,10,3,8,V
12322,5,11,7,8,5,10,4,1,8,10,2,10,0,6,3,10,L
12323,3,10,4,8,5,10,6,2,4,9,4,6,3,7,6,8,J
12324,8,10,8,7,5,2,11,2,7,12,12,7,0,10,1,5,Y
12325,6,8,8,9,7,8,8,4,7,6,7,7,4,11,11,9,J
12326,1,4,2,3,1,10,6,2,5,12,4,9,1,6,1,7,J
12327,9,15,6,8,5,5,7,7,4,10,7,10,5,9,5,8,O
12328,4,3,4,4,2,6,13,8,3,7,2,9,2,6,5,10,R
12329,6,7,8,5,6,9,6,1,6,10,3,8,7,7,6,10,K
12330,5,7,6,5,5,8,8,8,5,6,7,9,4,8,4,5,U
12331,3,9,4,6,3,9,5,2,0,8,1,8,2,6,1,8,A
12332,3,5,6,4,4,9,7,3,5,9,4,6,3,7,4,10,R
12333,5,8,6,6,3,4,8,6,8,9,8,9,4,10,4,3,U
12334,4,8,4,5,2,7,8,15,1,7,5,8,3,8,0,8,H
12335,6,9,8,7,10,9,7,4,5,5,8,7,11,9,6,6,U
12336,7,7,6,10,4,7,9,2,2,7,10,5,4,10,6,6,Y
12337,3,8,4,6,3,8,4,1,7,9,2,10,1,6,3,9,L
12338,2,4,3,3,1,6,8,7,8,8,7,14,1,9,4,10,C
12339,4,6,5,4,3,7,7,2,9,11,6,8,1,9,6,8,Z
12340,2,8,4,6,1,8,8,4,2,7,13,8,3,10,0,8,V
12341,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,I
12342,2,3,3,1,1,8,8,2,7,10,6,7,1,9,4,8,S
12343,8,14,7,8,4,8,8,4,6,8,5,6,6,8,5,8,H
12344,2,7,2,5,3,3,6,4,8,6,6,13,0,8,6,10,E
12345,6,7,9,10,8,7,11,5,1,8,7,5,4,12,10,4,H
12346,4,9,4,4,2,8,8,2,5,13,5,5,2,9,4,9,I
12347,2,4,4,3,2,7,7,2,7,11,6,8,2,8,4,9,E
12348,2,3,4,2,1,9,6,3,5,14,6,10,0,7,0,8,J
12349,3,6,4,4,4,8,6,6,3,7,5,7,4,6,6,7,R
12350,4,5,5,6,5,7,9,4,4,7,6,7,4,9,8,8,F
12351,2,3,2,2,1,4,8,4,7,10,9,12,1,8,2,7,C
12352,4,9,4,6,2,7,8,15,1,7,5,8,3,8,0,8,H
12353,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,D
12354,2,0,2,1,1,8,5,11,4,6,13,8,3,10,0,8,U
12355,5,10,7,8,3,8,7,8,8,7,6,9,3,8,4,8,O
12356,3,3,3,4,2,7,4,14,5,7,12,8,3,9,0,8,U
12357,4,10,6,8,4,9,14,0,5,6,10,8,0,8,0,8,T
12358,4,9,6,6,2,10,5,3,1,8,1,9,2,7,2,8,A
12359,5,9,6,7,5,7,7,7,5,7,6,7,2,8,9,8,S
12360,3,7,5,5,3,9,8,6,6,8,5,8,3,7,6,10,R
12361,4,8,6,6,5,7,5,8,5,5,5,5,3,9,3,8,D
12362,4,7,4,5,3,6,8,9,8,7,5,7,2,8,9,9,B
12363,4,7,6,5,3,7,11,5,4,12,4,1,1,10,3,8,P
12364,3,4,4,3,2,7,7,3,9,6,6,9,2,8,5,8,X
12365,5,5,6,8,3,6,6,8,9,6,6,9,1,8,6,11,G
12366,6,10,6,6,4,7,6,5,5,7,8,9,5,8,3,8,U
12367,2,5,4,4,3,7,7,3,5,10,6,6,2,8,5,8,B
12368,4,9,6,7,4,7,8,6,5,7,7,7,6,9,2,6,N
12369,4,10,5,8,4,7,4,2,8,7,2,8,1,6,3,8,L
12370,7,12,6,6,4,8,5,4,6,8,4,7,5,6,6,10,D
12371,4,5,6,6,6,9,9,6,4,7,7,7,5,11,6,4,Y
12372,6,11,9,8,5,5,9,3,11,11,8,8,2,8,5,5,E
12373,3,7,5,11,8,8,9,5,0,8,6,6,5,11,6,9,P
12374,4,11,4,8,2,1,14,5,3,12,10,5,0,8,3,6,F
12375,3,8,4,6,2,9,14,0,5,6,10,8,0,8,0,8,T
12376,7,15,6,8,3,10,2,3,5,13,4,12,2,8,5,10,L
12377,6,12,6,6,4,6,7,2,9,11,7,8,3,7,6,6,Z
12378,3,4,4,3,1,4,12,3,3,10,11,7,2,11,1,8,V
12379,4,7,4,9,4,7,7,6,3,8,8,10,3,9,6,8,Q
12380,6,10,8,8,11,7,7,3,2,7,6,7,3,8,12,2,S
12381,3,5,5,4,3,7,7,3,6,10,6,8,3,8,3,8,H
12382,4,9,4,7,1,0,1,6,6,0,0,6,0,8,0,8,L
12383,3,10,4,7,1,14,1,7,5,14,1,10,0,7,0,8,J
12384,4,6,6,4,5,8,5,6,4,6,7,10,4,7,5,9,Q
12385,2,3,3,4,1,14,2,6,5,13,2,10,0,8,0,8,J
12386,3,7,5,5,4,7,7,7,4,6,5,6,3,8,3,7,D
12387,5,10,8,8,7,8,6,6,5,6,8,8,8,6,2,7,M
12388,6,8,6,6,7,7,10,4,3,9,6,6,8,10,4,5,W
12389,3,7,6,5,4,12,3,2,2,9,2,8,4,5,2,8,A
12390,2,5,4,4,2,7,10,1,6,7,11,8,1,11,2,8,Y
12391,5,9,5,5,2,5,9,2,5,13,8,8,2,8,2,6,S
12392,4,8,5,6,3,7,5,8,5,6,4,7,3,8,3,8,O
12393,5,5,6,4,2,5,12,2,3,8,11,7,3,10,1,7,V
12394,4,8,6,6,3,6,12,2,4,6,11,9,2,10,1,8,V
12395,3,4,4,3,2,5,8,5,7,10,9,9,3,9,2,6,U
12396,5,4,6,7,2,7,6,7,11,9,5,13,1,9,4,8,C
12397,1,3,1,2,0,7,7,1,7,13,6,8,0,8,0,8,I
12398,6,10,9,8,7,9,6,4,7,9,5,7,3,8,7,10,B
12399,4,9,6,6,4,5,13,5,3,13,6,2,0,10,2,8,P
12400,4,5,5,7,3,8,6,8,6,6,5,8,3,8,4,8,Q
12401,7,10,7,7,3,3,11,3,4,9,11,8,4,12,1,7,V
12402,3,6,4,4,2,6,6,5,7,7,5,10,2,10,4,8,G
12403,7,11,6,6,3,7,8,3,6,12,5,6,2,8,6,6,F
12404,3,5,5,4,2,8,8,3,7,10,7,7,1,9,5,7,S
12405,9,15,9,8,6,11,2,5,2,11,4,11,7,2,5,11,A
12406,4,3,4,4,2,5,11,8,3,7,4,8,2,7,6,11,R
12407,5,8,7,11,11,8,9,4,1,8,7,6,8,10,6,8,P
12408,6,11,9,8,6,11,8,2,5,10,2,4,7,10,2,8,N
12409,6,10,7,8,4,7,7,13,2,7,9,8,9,6,0,8,M
12410,2,2,2,2,2,8,7,5,3,8,6,8,2,9,2,7,Q
12411,4,8,7,7,7,6,8,4,3,6,5,9,8,7,6,9,R
12412,2,0,2,1,1,7,7,6,6,7,6,8,2,8,3,8,O
12413,3,4,5,5,1,7,10,2,2,8,12,8,1,11,0,8,Y
12414,6,8,6,6,4,2,10,3,3,11,11,9,7,10,1,6,W
12415,3,3,4,2,3,6,6,6,4,7,7,10,7,5,2,9,M
12416,10,10,7,14,6,7,8,4,2,11,7,7,3,8,13,5,Z
12417,6,8,6,6,3,3,12,3,3,9,11,8,3,11,1,7,V
12418,4,5,5,7,3,7,8,9,8,7,8,8,3,8,4,8,O
12419,4,8,6,6,7,7,8,6,4,6,6,8,6,9,7,10,M
12420,4,10,6,8,5,7,7,9,7,7,6,5,3,8,4,8,D
12421,8,12,7,6,3,7,10,6,5,14,5,4,4,10,4,8,P
12422,1,3,2,1,0,7,8,1,7,13,6,7,0,8,0,7,I
12423,6,11,9,9,7,7,7,8,5,7,5,6,3,7,3,8,N
12424,6,11,9,8,8,9,8,4,6,9,3,7,3,6,4,11,R
12425,6,8,8,6,8,8,9,6,4,7,7,8,6,9,6,7,M
12426,2,4,4,6,2,7,5,3,1,7,1,8,2,7,2,8,A
12427,2,4,4,3,1,12,3,3,2,10,1,9,1,6,2,9,A
12428,8,12,7,6,4,10,3,3,4,10,2,6,4,7,5,11,G
12429,4,8,6,6,7,9,7,5,5,6,7,6,8,7,2,6,M
12430,4,5,4,7,4,7,7,12,2,7,9,8,8,5,0,8,M
12431,4,5,4,4,2,4,8,5,7,10,9,9,3,9,2,6,U
12432,4,9,5,7,5,7,7,7,5,7,6,7,2,8,8,8,S
12433,2,1,4,3,2,7,7,6,6,6,7,9,2,8,4,9,G
12434,3,2,4,4,3,7,7,5,5,6,5,7,3,6,6,9,R
12435,5,10,4,5,2,9,3,4,4,12,4,13,2,6,6,9,L
12436,0,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,I
12437,5,11,6,8,7,9,8,6,5,9,5,4,5,8,4,10,D
12438,4,5,5,8,3,3,8,6,12,7,5,15,0,8,7,7,E
12439,4,9,6,7,4,3,12,5,4,12,9,5,2,10,2,5,F
12440,3,8,4,6,2,10,6,1,6,13,3,7,0,7,0,8,J
12441,7,9,7,7,4,4,9,2,7,10,11,6,2,12,3,4,Y
12442,2,7,4,5,5,7,8,2,4,6,7,10,5,11,6,5,L
12443,2,8,3,6,1,12,2,9,4,14,6,13,1,6,0,8,J
12444,4,6,5,5,4,8,7,7,5,6,7,8,2,8,4,9,Q
12445,3,9,4,6,2,7,8,0,8,14,6,6,0,8,1,7,I
12446,6,9,9,7,4,7,10,2,7,14,5,3,3,8,4,8,P
12447,3,7,5,5,6,8,8,5,4,7,6,6,6,8,7,6,D
12448,4,7,4,5,2,4,10,2,9,11,10,5,0,10,3,4,Y
12449,3,6,4,4,2,9,4,5,4,14,7,13,1,6,0,7,J
12450,3,9,5,7,3,8,9,4,1,7,12,8,2,10,0,8,V
12451,6,7,8,9,7,8,8,4,6,7,6,7,4,8,8,8,J
12452,6,8,8,7,8,8,6,6,4,7,6,10,10,10,8,9,G
12453,7,11,9,8,8,7,6,5,5,6,5,7,9,6,7,10,H
12454,7,14,7,8,4,10,4,5,5,13,3,10,5,7,4,9,D
12455,9,14,7,8,4,7,9,6,4,13,4,4,5,10,4,8,P
12456,4,5,5,7,4,7,7,10,7,7,6,8,2,8,9,9,B
12457,5,7,6,8,5,9,8,7,2,4,7,10,3,8,6,10,Q
12458,7,12,7,6,4,10,3,4,7,12,4,10,3,8,6,10,Z
12459,4,9,4,4,1,6,10,2,7,12,7,5,1,10,3,5,T
12460,3,7,5,5,5,8,9,6,3,6,6,9,4,8,6,7,G
12461,3,6,4,4,2,5,5,1,9,6,2,11,0,8,3,7,L
12462,3,6,5,4,4,10,5,3,5,10,4,7,2,8,4,10,B
12463,3,5,4,4,2,7,6,6,5,6,6,9,2,9,4,9,G
12464,2,6,3,4,2,4,3,8,7,1,2,4,1,6,1,6,L
12465,6,9,5,4,3,10,6,6,5,11,4,9,5,7,6,11,B
12466,4,8,4,6,2,7,7,14,2,4,6,8,6,8,0,8,N
12467,6,9,8,7,6,5,11,6,5,12,8,5,3,9,2,5,F
12468,5,11,6,6,4,6,9,2,6,10,10,8,4,14,4,6,X
12469,3,3,4,4,2,7,10,14,2,7,3,8,3,8,0,8,H
12470,4,6,7,4,4,9,11,2,3,5,9,8,7,11,1,8,W
12471,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8,W
12472,4,5,5,3,3,7,7,5,6,7,5,6,5,7,4,8,R
12473,3,3,3,4,2,7,8,14,1,7,5,8,3,8,0,8,H
12474,2,3,3,2,1,6,11,2,7,10,9,5,1,10,2,5,T
12475,6,7,8,9,8,9,8,6,5,9,3,6,3,5,8,7,Z
12476,1,3,2,2,0,7,7,1,7,13,6,9,0,8,1,8,I
12477,4,7,5,5,4,7,7,5,9,7,7,9,3,8,6,8,E
12478,5,10,5,8,5,7,7,13,1,6,6,8,6,9,0,6,N
12479,4,5,5,8,3,7,7,14,2,4,6,8,6,8,0,8,N
12480,1,0,1,0,0,8,7,9,3,7,11,8,2,10,0,8,U
12481,5,11,7,8,5,6,6,7,7,6,5,10,2,9,4,8,G
12482,7,10,6,5,4,6,12,5,3,12,6,3,3,11,5,6,P
12483,3,4,5,3,2,7,10,4,4,12,5,3,1,10,3,8,P
12484,4,5,6,7,3,8,7,9,8,7,6,8,3,8,4,8,O
12485,2,1,2,1,0,8,15,1,4,6,10,8,0,8,0,8,T
12486,4,4,4,6,2,7,5,13,5,7,14,8,3,9,0,8,U
12487,4,7,5,5,2,8,9,1,7,14,5,6,0,8,1,8,J
12488,6,9,8,7,8,8,10,6,3,6,6,9,5,7,7,9,E
12489,5,7,5,5,3,7,10,2,8,11,9,4,1,11,3,5,T
12490,4,7,4,4,2,4,12,8,2,10,6,4,1,10,4,8,P
12491,4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,8,W
12492,4,9,5,7,3,9,6,0,7,13,5,8,0,8,1,8,I
12493,2,5,4,4,3,8,7,3,5,10,5,6,2,8,4,9,B
12494,8,13,8,8,5,6,9,4,5,9,8,9,6,8,6,8,H
12495,1,3,2,4,0,14,3,6,4,13,2,10,0,7,0,8,J
12496,5,6,8,8,6,9,11,4,2,8,7,6,3,10,8,6,H
12497,5,9,6,7,5,8,8,8,4,7,7,8,3,8,3,7,O
12498,2,1,4,2,1,6,12,2,3,8,11,8,2,11,1,8,V
12499,7,13,6,8,4,8,2,3,2,8,4,12,5,5,4,7,A
12500,5,6,7,6,6,10,6,3,4,10,3,8,5,6,6,12,K
12501,5,6,4,9,3,9,9,2,3,6,10,5,3,10,5,8,Y
12502,2,1,3,2,2,7,7,5,9,6,6,8,2,8,7,8,Z
12503,2,6,4,4,2,8,3,2,2,7,1,8,2,7,3,7,A
12504,2,6,3,4,1,4,11,8,2,10,6,4,1,10,3,8,P
12505,3,8,5,6,4,8,7,5,7,7,6,6,3,8,5,8,R
12506,2,3,3,4,1,5,7,6,8,7,6,13,1,8,4,9,C
12507,5,11,7,8,7,8,7,7,4,7,6,9,3,8,8,3,A
12508,2,1,2,2,1,7,7,3,12,8,6,8,0,8,7,8,Z
12509,6,10,8,8,7,8,4,8,4,6,6,8,4,7,6,9,Q
12510,4,9,6,6,4,8,7,2,9,11,5,9,1,8,6,8,Z
12511,4,6,5,5,5,6,7,5,6,7,4,7,4,7,6,5,D
12512,3,1,4,3,2,7,7,3,9,6,6,8,2,8,6,8,X
12513,5,7,6,5,6,6,6,4,3,7,6,11,5,9,3,9,C
12514,5,7,7,5,7,7,8,8,4,7,5,8,4,8,9,4,A
12515,5,4,5,6,2,4,9,8,2,7,4,11,4,8,3,10,K
12516,3,8,5,6,4,8,8,7,7,7,5,7,3,8,3,7,H
12517,2,2,4,4,2,10,6,2,6,12,3,8,1,6,1,7,J
12518,2,3,4,2,2,6,8,2,8,11,8,9,2,9,4,7,E
12519,6,10,9,8,6,9,5,6,5,8,6,7,3,7,4,6,J
12520,2,5,4,4,2,7,7,0,8,13,6,8,0,8,1,8,I
12521,8,12,6,6,4,10,6,6,5,11,2,8,7,6,5,10,R
12522,2,5,3,4,2,7,7,8,5,7,5,8,2,8,3,8,O
12523,1,3,2,2,1,12,2,3,1,11,2,9,2,6,2,8,A
12524,3,7,5,5,2,8,4,6,4,14,8,14,1,6,1,7,J
12525,5,10,6,9,6,8,8,7,4,5,10,9,3,8,5,9,Q
12526,5,9,7,8,9,7,7,5,4,7,6,8,6,9,8,7,B
12527,2,1,3,2,2,6,8,5,4,8,7,7,5,9,1,6,N
12528,3,9,5,7,2,8,7,2,8,15,4,7,0,7,0,8,J
12529,6,7,9,5,7,4,7,3,5,10,10,11,8,6,3,7,M
12530,5,7,5,5,2,3,11,4,3,10,12,8,2,10,1,8,V
12531,4,9,5,6,3,6,7,7,7,10,8,9,2,9,4,9,G
12532,3,4,5,3,2,10,2,2,2,8,2,9,4,5,2,9,A
12533,3,10,4,8,4,4,12,7,2,10,7,4,1,10,3,8,P
12534,3,5,4,4,4,7,8,6,6,7,6,8,3,8,3,8,H
12535,4,7,5,5,3,10,7,3,6,9,4,8,2,8,5,11,S
12536,6,9,8,8,8,5,4,4,6,5,4,7,4,5,6,6,Q
12537,3,7,4,5,2,8,10,2,2,6,12,8,2,11,0,8,Y
12538,4,6,6,4,3,8,6,7,7,7,6,8,4,10,4,8,C
12539,5,10,6,7,3,7,5,8,9,6,5,10,1,8,6,11,G
12540,3,9,4,7,2,5,7,7,9,6,6,13,1,7,4,8,C
12541,6,11,9,9,6,10,6,2,9,11,4,9,3,8,5,11,E
12542,4,8,6,6,8,8,8,3,3,7,6,7,3,7,13,4,S
12543,5,8,8,6,3,9,8,5,2,7,8,8,9,9,0,8,W
12544,4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5,T
12545,4,6,4,4,2,3,12,4,3,11,11,7,2,10,1,7,V
12546,1,0,1,0,0,3,11,4,3,11,9,7,0,8,2,8,F
12547,4,5,7,3,4,3,8,3,7,11,10,11,3,8,3,6,K
12548,3,6,4,4,1,8,6,5,6,15,7,12,1,6,1,7,J
12549,3,2,5,4,2,8,2,2,2,8,1,8,2,6,3,7,A
12550,3,3,4,4,2,7,8,14,1,7,5,8,3,8,0,8,H
12551,5,11,5,8,5,3,8,7,3,6,4,11,3,8,2,11,K
12552,5,5,7,5,6,8,6,5,5,8,5,7,7,9,5,4,N
12553,5,10,6,8,3,7,7,4,15,9,6,8,0,8,8,8,Z
12554,8,9,6,4,3,8,8,5,4,11,4,6,5,9,4,8,P
12555,1,6,2,4,1,11,3,9,3,13,7,13,1,6,0,8,J
12556,6,7,9,5,6,9,6,2,5,9,5,7,8,4,2,8,M
12557,8,12,6,6,2,5,11,5,8,11,8,9,1,7,5,8,C
12558,4,9,4,7,3,6,8,9,5,6,6,7,3,8,6,11,R
12559,2,3,3,1,1,5,9,4,4,9,8,5,1,9,3,7,P
12560,3,5,4,3,3,8,7,7,5,9,6,7,2,8,3,8,O
12561,8,13,7,7,5,10,7,4,5,12,4,5,4,11,5,8,P
12562,1,5,0,6,0,7,7,4,4,7,6,8,0,8,0,8,I
12563,6,11,6,8,4,6,7,11,11,6,5,6,3,8,4,8,D
12564,1,0,2,0,0,5,11,6,1,9,5,5,0,9,3,8,P
12565,9,14,6,8,5,5,7,7,4,10,7,10,5,10,5,8,O
12566,9,10,9,5,3,3,10,2,2,10,11,8,8,12,0,7,W
12567,5,6,6,5,5,6,7,3,8,7,6,10,3,6,7,6,T
12568,3,5,5,3,3,7,8,3,5,10,6,6,2,8,5,8,B
12569,4,8,5,6,4,6,8,2,8,11,7,9,2,8,5,7,E
12570,3,7,5,5,4,7,7,7,6,7,6,8,3,8,3,8,H
12571,2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8,J
12572,3,5,4,6,4,9,10,6,2,4,8,11,3,10,5,10,Q
12573,4,7,5,5,3,7,5,5,4,14,8,13,1,6,1,6,J
12574,3,5,4,6,4,9,10,6,2,4,7,11,2,9,5,10,Q
12575,5,8,7,6,5,8,9,6,5,7,6,5,7,8,3,8,N
12576,2,1,2,1,0,8,15,2,4,6,10,8,0,8,0,8,T
12577,4,8,5,7,6,7,7,5,3,6,7,8,4,8,1,7,U
12578,2,4,3,3,1,4,8,4,7,10,9,13,1,8,2,7,C
12579,4,8,6,6,4,5,8,5,1,8,10,8,6,11,0,8,W
12580,1,0,2,0,0,7,4,2,0,7,2,8,1,7,1,8,A
12581,2,6,4,4,2,8,3,2,2,7,1,8,2,6,2,6,A
12582,4,9,6,7,7,7,8,3,2,7,8,8,8,9,6,7,V
12583,4,8,5,6,4,7,7,5,8,5,6,10,1,10,9,9,S
12584,4,4,5,7,2,5,7,7,10,7,6,14,1,8,4,9,C
12585,4,10,5,8,3,7,7,4,4,7,6,8,3,8,4,8,X
12586,7,14,5,8,4,6,9,4,4,9,8,9,4,9,9,10,C
12587,4,9,4,6,2,5,11,10,3,10,6,4,1,10,4,8,P
12588,4,10,5,8,4,6,10,3,6,10,9,5,2,10,4,6,F
12589,1,0,1,0,0,5,7,7,1,7,6,11,2,8,2,11,K
12590,2,2,3,4,2,5,4,5,7,2,2,5,1,6,1,6,L
12591,1,3,2,2,2,7,7,5,5,7,6,6,2,8,4,10,B
12592,8,14,8,8,5,10,6,3,6,11,2,6,5,8,4,9,K
12593,3,5,6,3,3,7,7,2,8,11,6,9,2,8,4,8,E
12594,2,3,4,2,1,6,10,3,5,13,6,5,1,9,1,7,F
12595,2,6,3,4,1,7,8,14,1,7,5,8,3,8,0,8,H
12596,4,9,5,6,2,1,11,5,7,12,11,9,0,8,2,6,F
12597,2,2,3,3,2,8,6,6,3,6,6,9,2,9,3,8,Q
12598,5,6,8,4,4,7,6,3,5,9,7,8,7,5,2,8,M
12599,2,3,2,3,2,8,8,5,2,5,7,10,2,9,5,9,Q
12600,5,10,8,8,5,7,10,5,5,12,5,3,1,10,4,8,P
12601,4,3,5,5,2,7,8,8,8,7,7,8,3,8,4,8,O
12602,5,11,6,8,7,7,8,6,2,6,6,10,4,8,7,7,G
12603,2,3,3,2,1,5,4,5,8,3,2,6,1,7,1,6,L
12604,4,4,6,3,3,7,7,1,8,11,7,9,2,8,3,8,X
12605,5,8,5,6,2,2,11,5,4,12,12,8,2,10,1,8,V
12606,5,10,7,8,5,7,8,2,9,12,7,8,1,9,6,7,Z
12607,1,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,I
12608,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,D
12609,4,8,5,6,3,6,8,4,6,10,9,8,2,9,5,4,S
12610,8,13,7,7,4,7,3,6,2,6,5,4,4,7,5,7,G
12611,8,14,7,8,3,8,3,3,5,12,4,13,3,7,6,8,L
12612,5,8,7,10,7,8,8,4,5,7,6,8,4,6,9,8,J
12613,2,7,3,5,3,7,7,5,9,7,6,8,1,8,7,8,Z
12614,3,4,5,5,1,8,10,3,2,6,13,8,2,11,0,8,Y
12615,2,1,2,2,1,5,10,4,5,10,9,5,1,10,3,7,F
12616,3,9,5,6,2,7,9,0,8,14,6,5,0,9,2,7,I
12617,2,1,3,3,2,7,7,5,9,6,6,8,1,8,7,8,Z
12618,4,7,6,5,3,5,9,3,4,10,8,8,5,9,1,7,N
12619,4,2,6,4,4,8,11,3,2,6,9,8,8,12,1,7,W
12620,4,9,6,7,6,6,7,3,4,7,6,8,6,10,7,5,R
12621,5,8,7,6,5,10,6,3,7,10,4,7,2,8,5,11,B
12622,3,6,4,4,3,6,7,9,5,6,6,9,3,8,5,11,L
12623,4,9,6,6,5,7,7,2,7,11,7,9,3,8,4,8,E
12624,3,5,4,6,3,8,10,5,2,6,9,12,2,10,6,8,Q
12625,2,6,4,4,1,9,10,3,2,5,13,8,2,11,0,8,Y
12626,3,6,5,4,3,7,7,4,9,6,6,6,3,8,6,7,X
12627,6,10,9,8,9,6,8,3,5,8,7,7,9,8,8,4,N
12628,5,5,6,7,4,7,7,12,2,7,9,8,9,6,0,8,M
12629,5,9,7,8,8,7,6,6,4,8,7,9,10,8,10,7,G
12630,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,N
12631,3,7,5,5,3,5,8,1,7,10,10,9,2,9,3,6,X
12632,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,M
12633,4,6,5,4,3,6,8,4,8,12,8,9,2,9,4,6,E
12634,3,9,5,6,2,7,11,0,4,7,11,8,0,10,0,8,Y
12635,4,7,6,5,4,7,9,6,5,7,6,6,6,9,1,6,N
12636,3,6,4,4,3,4,10,4,5,10,9,4,1,10,3,7,P
12637,2,2,3,3,2,7,7,5,9,6,6,8,1,8,7,8,Z
12638,7,9,7,7,4,5,10,1,8,11,9,6,0,9,2,4,T
12639,3,7,4,5,2,4,9,6,7,12,10,11,1,10,2,7,C
12640,7,12,7,7,4,11,6,4,6,11,2,6,5,8,4,10,K
12641,2,4,4,3,2,7,7,1,7,10,5,9,3,8,3,8,K
12642,6,12,7,6,5,7,3,2,2,8,4,10,8,1,2,8,M
12643,5,9,5,7,3,3,11,2,3,10,11,8,2,11,1,8,V
12644,3,6,6,4,3,7,7,2,10,12,6,8,1,8,6,8,Z
12645,0,0,1,0,0,11,4,5,3,12,4,10,0,7,0,8,J
12646,4,5,5,3,2,4,12,2,3,9,11,7,4,10,1,7,V
12647,3,5,5,4,2,9,2,1,2,8,2,9,2,6,2,8,A
12648,1,3,1,2,0,7,7,1,8,7,6,8,0,8,3,8,I
12649,3,4,5,2,2,8,8,2,7,10,6,7,1,8,5,7,S
12650,2,3,3,4,2,7,8,4,2,8,9,10,2,9,4,8,Q
12651,7,10,9,8,6,7,8,2,10,11,6,9,2,8,5,8,E
12652,3,7,5,5,2,7,7,8,8,7,6,7,3,8,4,8,O
12653,3,5,6,4,5,8,7,3,4,8,5,7,6,9,5,5,R
12654,5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5,M
12655,4,7,6,6,7,6,7,5,4,7,6,8,6,9,7,10,V
12656,5,10,7,7,6,9,6,4,7,9,5,7,2,8,6,10,B
12657,1,0,1,0,0,8,7,3,5,5,6,7,0,8,6,8,S
12658,3,2,4,4,3,5,7,3,7,6,6,10,6,8,4,9,K
12659,4,7,8,5,8,10,4,2,1,9,4,9,8,6,2,6,M
12660,2,3,3,3,2,8,8,6,2,5,7,10,2,9,5,10,Q
12661,6,10,6,8,5,6,5,9,7,6,7,6,2,8,10,10,B
12662,2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,L
12663,2,10,4,7,1,10,14,1,6,4,11,9,0,8,0,8,T
12664,7,13,7,7,6,10,6,4,5,9,5,8,6,8,8,9,B
12665,4,9,6,7,3,6,13,5,2,12,5,1,1,10,3,8,P
12666,2,6,3,4,2,6,8,8,8,8,8,14,1,9,4,9,C
12667,4,6,6,5,4,7,6,4,4,7,3,7,3,7,4,8,O
12668,4,8,5,6,4,7,7,7,7,7,6,4,3,8,3,7,D
12669,1,4,1,3,1,7,7,1,8,7,6,9,0,8,3,8,I
12670,3,9,4,7,4,8,6,8,5,7,7,9,2,9,8,7,S
12671,4,8,5,6,3,7,7,4,4,7,6,7,3,8,4,8,X
12672,4,7,5,5,4,6,7,6,4,6,5,8,3,7,6,10,H
12673,5,6,7,4,4,7,7,3,7,10,7,9,3,8,3,7,H
12674,4,8,5,6,3,7,7,7,7,10,7,12,2,9,4,9,G
12675,4,10,5,8,5,7,9,6,6,9,7,3,2,10,4,7,P
12676,2,5,4,3,2,11,6,2,7,12,3,7,0,7,1,8,J
12677,5,7,8,6,8,9,7,4,4,8,5,7,8,10,7,5,R
12678,5,9,8,6,3,4,8,5,2,7,9,8,8,9,0,8,W
12679,6,10,6,8,5,7,6,14,2,7,8,8,3,8,0,8,H
12680,1,3,3,2,1,6,7,2,7,11,7,9,1,8,3,8,E
12681,5,10,4,8,3,9,8,2,3,11,6,7,2,10,6,12,J
12682,3,4,4,6,2,6,7,7,9,5,6,14,1,7,4,8,C
12683,1,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,N
12684,6,8,8,6,5,7,8,2,10,11,6,9,2,8,4,8,E
12685,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,I
12686,4,10,5,8,3,7,7,4,15,9,6,8,0,8,8,8,Z
12687,6,10,9,8,7,10,9,6,5,7,6,8,4,9,10,7,Z
12688,5,9,7,6,4,6,6,3,7,7,6,12,0,8,4,9,I
12689,4,4,5,3,2,4,8,5,8,10,9,9,3,9,2,6,U
12690,2,2,3,3,3,7,7,6,6,7,6,5,2,8,3,7,D
12691,4,5,6,4,5,7,9,4,8,7,7,8,3,10,7,7,T
12692,5,8,6,6,6,5,6,4,6,6,6,10,3,8,5,10,K
