@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R9-16

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-0.006245,0.009792,0.005989,-0.018493,0.001366,0.001827,0.004478,0.014089,Y
0.009024,0.010383,-0.002209,-0.00354,-0.010142,0.016433,-0.005746,0.011606,U
0.002303,-0.010731,-0.005235,-0.004412,0.008933,-0.007047,0.010707,0.01401,I
0.002773,0.001861,-0.007468,-0.001242,-0.000354,-0.000117,0.001237,0.004762,F
-0.000853,-0.005139,-0.002256,0.000229,-0.000309,-0.004883,0.001501,-0.001976,N
0.009224,0.002639,-0.001737,-0.002651,0.007662,0.002916,-0.005041,0.003832,F
-0.007843,0.007153,-0.005681,-0.009176,0.013898,0.005837,0.001759,0.000872,S
0.00456,0.012594,0.007843,0.003639,-0.000857,0.001892,0.002548,0.000678,M
-0.003219,0.003959,-0.006687,0.005006,-0.00363,-0.00314,0.005882,-0.003433,Q
0.005489,-0.003748,-0.004683,-0.001087,-0.006503,-0.007341,0.007432,0.008608,I
0.006009,-0.001652,0.003134,-0.017245,0.007225,0.005124,-0.00805,-0.000005,T
0.000399,0.004229,-0.007052,-0.004997,-0.008344,-0.001339,0.0015,-0.002384,P
0.001923,-0.005074,0.000796,0.006915,-0.004183,-0.006288,-0.002931,-0.010085,H
0.032409,-0.005326,-0.010433,0.016144,-0.002455,-0.000466,-0.002107,0.003289,T
-0.011774,-0.000641,-0.004458,-0.000015,0.011783,-0.007209,0.003793,-0.0036,G
0.002499,0.005836,-0.00409,-0.000481,-0.010526,0.003595,0.010519,-0.004671,B
-0.00182,-0.014195,-0.004072,0.008152,0.009111,0.004216,-0.004429,0.004265,A
-0.000464,-0.011927,0.002655,0.002758,-0.010019,0.004711,0.003045,-0.010694,H
0.013184,-0.001888,0.010939,-0.02141,0.002871,0.012546,-0.007179,-0.001086,T
0.002962,-0.010566,0.004276,-0.004495,-0.009456,0.001845,0.003885,-0.004038,M
-0.000668,0.002119,-0.005604,0.005122,0.003094,0.00212,-0.005566,-0.005613,O
-0.008876,0.011015,-0.007856,-0.003096,-0.001727,-0.012032,-0.002137,-0.00499,S
-0.011472,0.00523,-0.001216,0.00124,0.000227,-0.008885,-0.009771,-0.006487,G
0.006077,0.00176,0.015245,0.012659,0.002284,-0.007518,-0.00208,0.001796,G
0.004954,-0.007345,-0.000623,-0.000821,-0.002448,0.001841,0.007476,-0.009886,R
0.006224,-0.014462,0.004901,-0.004531,-0.003513,-0.007135,0.015911,0.007364,J
0.004018,0.013089,-0.000923,0.010872,0.006451,0.01077,0.000575,0.020143,V
-0.002129,0.00981,-0.002626,0.003856,-0.001221,-0.00127,-0.004831,0.004995,L
-0.002049,0.018895,0.001316,0.014199,0.00594,0.005,0.006472,0.008308,U
-0.004829,0.005505,-0.007089,-0.002294,-0.001517,-0.006181,-0.005408,-0.010207,F
-0.000438,-0.007398,-0.004965,-0.003847,0.002133,-0.004251,0.01762,0.001838,I
-0.001838,-0.012856,0.003639,0.002908,0.006239,0.006405,-0.002319,0.001078,X
0.000848,-0.000766,0.004105,0.000246,-0.001214,0.003371,0.007904,-0.006239,D
0.000131,-0.00085,-0.004079,-0.011255,0.008195,0.006354,0.000767,0.001582,T
-0.00157,-0.004693,-0.005093,-0.003227,0.00547,-0.005101,0.004905,0.004552,F
0.008,0.004613,-0.00334,0.011496,0.001183,0.001581,-0.001907,-0.004829,G
-0.000787,0.00133,0.007955,-0.003176,-0.00752,0.005729,-0.011692,-0.006,S
0.002905,0.003183,0.010164,-0.001129,-0.009207,0.002332,-0.001141,-0.002803,M
0.013479,-0.012299,0.002868,-0.006434,0.001816,0.005454,-0.011673,-0.002353,K
-0.000769,-0.000399,0.001644,0.003327,-0.003704,0.001724,0.005173,-0.006361,H
0.008729,-0.008377,-0.006122,-0.0069,-0.002264,-0.004217,0.009829,-0.004489,R
0.0243,-0.003191,-0.012391,0.008712,0.002545,-0.001105,-0.001288,0.007312,T
-0.002451,-0.00243,-0.001823,0.003581,-0.004422,-0.003653,-0.003027,-0.003325,K
-0.003844,0.000917,0.002831,0.009149,-0.001328,0.005875,-0.000595,-0.003308,G
-0.002673,0.001338,0.000605,0.001397,-0.003478,-0.002983,-0.008668,-0.003484,K
-0.005137,0.004108,-0.000245,0.001951,0.000053,-0.004961,0.003862,0.001815,Q
-0.005639,-0.00622,-0.001797,0.003291,0.002043,-0.005616,0.003545,0.004943,K
-0.00792,-0.015112,0.002299,-0.000532,0.002939,0.003266,0.00116,-0.001967,N
0.00253,0.004683,0.00747,0.006274,0.001449,0.000368,-0.001777,-0.005622,D
-0.0019,-0.003989,0.002244,0.010816,0.006581,-0.007548,0.005117,-0.009448,C
-0.00866,-0.013362,0.003483,0.004246,0.008907,0.01098,-0.001947,0.001209,A
0.005885,-0.009851,-0.006968,-0.001574,0.010485,-0.006109,0.004478,0.016701,I
-0.002198,0.001117,-0.006325,0.013852,0.007631,-0.005214,-0.0096,0.003685,K
-0.005075,-0.002667,0.005123,0.013767,0.017222,-0.006975,-0.011325,0.002046,E
-0.002496,0.005464,-0.002773,-0.004578,-0.003918,-0.005084,0.004969,0.002522,Q
-0.003742,-0.005823,-0.007153,-0.004446,0.002885,0.000545,0.012868,-0.005228,P
-0.004135,-0.011241,0.000585,0.004936,-0.007421,0.017688,-0.0074,0.007369,A
0.005276,-0.013677,0.006545,0.008073,-0.011909,0.01384,-0.011103,0.00745,L
0.0075,-0.000306,0.008348,-0.001897,-0.002758,0.005695,-0.011671,-0.011525,Z
-0.001464,-0.003284,0.007667,0.002348,0.008,-0.005878,0.00651,0.000606,C
0.018023,0.00787,0.009182,-0.009466,-0.008702,0.018497,-0.01569,0.015686,U
0.008198,0.002704,-0.009024,0.004746,-0.00269,0.000543,0.005819,-0.003856,T
0.002033,-0.00043,-0.00609,0.004878,-0.001931,-0.008297,-0.004848,-0.000086,E
0.005202,0.001358,0.000117,-0.003772,-0.003425,-0.001789,0.010336,-0.002527,Z
-0.003266,0.000185,-0.004205,0.012563,0.011649,-0.012092,0.001751,-0.006145,C
-0.003459,-0.007671,0.003199,0.002655,0.01096,0.005955,0.007369,0.00122,A
0.006862,0.001254,0.000557,-0.003439,-0.003052,-0.001987,0.01124,-0.003078,Z
0.007113,-0.014276,0.015841,-0.005443,-0.00623,0.02335,-0.007142,0.008224,M
0.004015,-0.000403,0.007298,0.001057,-0.009627,-0.000696,-0.002118,-0.003156,D
-0.014013,-0.008964,0.002265,0.003721,0.002144,0.013423,0.005999,0.001589,A
-0.007804,0.001393,-0.003996,0.002248,0.002262,0.008092,0.000426,0.009702,I
0.006319,0.002668,-0.000874,0.006523,-0.00417,-0.001645,-0.002476,0.001728,R
-0.005813,-0.000347,0.004902,0.006054,0.003214,0.000978,-0.002363,-0.000138,H
0.003579,0.005315,-0.007052,-0.00601,-0.002836,0.002001,0.000056,0.011667,V
0.004943,0.003454,0.005245,0.010956,0.009422,0.000565,-0.004208,-0.003424,O
-0.001168,0.005031,-0.013879,0.001859,0.003208,-0.00103,0.002297,0.005186,V
0.006198,0.007859,-0.004229,0.00358,-0.003949,0.001614,0.001177,-0.010706,R
-0.004065,0.01932,0.016448,-0.015678,-0.014581,-0.007629,0.00229,0.039981,Y
-0.001918,0.006586,0.006334,0.007029,0.003296,0.004051,-0.003156,0.001357,Q
0.002772,-0.001265,-0.004747,0.000596,-0.008517,-0.000878,0.013223,0.002167,I
-0.009918,-0.000819,0.000242,0.004548,0.016234,-0.00735,-0.003399,0.006409,C
-0.009141,-0.003549,0.009509,-0.002928,0.006498,0.001658,-0.00375,-0.006756,O
-0.004857,-0.004065,-0.008408,-0.005828,0.002694,0.001869,0.010477,-0.001185,P
-0.002045,-0.001438,0.003812,0.001749,-0.006413,0.001133,-0.001577,-0.000249,A
0.000181,0.005643,-0.009071,-0.006154,0.000934,-0.000944,0.000043,0.011622,V
-0.002925,0.002156,-0.004476,-0.004803,0.001213,-0.001361,0.008603,0.002975,Y
-0.006492,-0.000645,-0.004887,-0.003745,-0.012982,-0.017258,0.00019,0.000855,P
-0.001461,0.00323,0.00292,0.002145,-0.001618,0.005392,0.00645,-0.009111,O
-0.009248,-0.005492,-0.003801,0.004191,-0.00501,-0.010357,-0.004728,0.00143,A
-0.000289,0.001821,0.004028,0.004107,-0.001481,0.003013,0.003998,-0.006,Q
0.006187,0.002468,-0.011983,0.010002,-0.006575,0.000194,0.010849,-0.001467,Y
-0.00081,-0.000962,0.010115,0.003961,-0.007915,0.001986,0.007009,-0.005414,H
-0.004115,-0.005759,0.002158,-0.002974,0.004492,-0.003688,0.000773,-0.007987,B
-0.000151,0.001381,-0.005855,0.005529,-0.003138,-0.002658,-0.000438,-0.001881,V
0.018018,0.004765,0.005576,0.000667,0.000589,0.000316,-0.010945,-0.011013,S
-0.000083,0.005382,-0.003608,0.003809,-0.003738,-0.000102,-0.000114,-0.006773,Q
0.001248,0.000343,0.003232,-0.005903,-0.002217,0.000608,0.008972,0.001595,T
-0.006564,-0.00711,0.001361,0.015366,0.015517,-0.000089,-0.002863,-0.00802,C
0.005085,0.014401,-0.00029,-0.001418,0.002066,-0.001201,-0.001847,-0.01119,B
0.004169,-0.007759,0.013445,0.002336,-0.00489,-0.003195,-0.011714,-0.001628,D
0.007099,-0.004329,-0.009676,0.001231,-0.00387,-0.0039,0.00646,0.007049,I
0.00663,0.00129,-0.006848,0.010718,-0.006109,-0.00108,0.006857,0.000885,Y
-0.00444,-0.012687,-0.008983,0.002145,-0.003851,0.006855,0.007426,0.001683,L
0.010063,0.002261,-0.002935,0.003089,0.007738,-0.001608,-0.013851,-0.011882,R
-0.003307,0.004441,-0.00737,-0.003529,-0.0009,0.002598,0.005903,-0.002094,V
0.009471,-0.001681,-0.003191,-0.010777,0.003821,0.008068,-0.00464,-0.003846,A
-0.005265,0.005398,0.006451,0.00701,-0.002973,0.005882,0.00427,-0.010837,N
-0.012672,0.000022,-0.006412,-0.012376,-0.00144,-0.010395,-0.005148,0.015472,W
0.010369,0.002321,-0.00336,-0.008073,-0.001345,-0.001203,-0.003533,0.007216,F
-0.000642,0.007874,-0.004645,-0.011331,-0.007755,0.004676,0.009742,-0.003416,P
0.003175,-0.001277,0.005141,-0.00891,-0.002294,0.002768,0.002797,0.005739,T
0.004444,0.008232,-0.002421,0.003882,0.008902,-0.002954,-0.010976,-0.003316,R
-0.003606,0.008123,-0.017733,0.002482,-0.000902,-0.013682,-0.009363,0.000707,L
0.001821,-0.003135,-0.008396,0.014275,0.007282,-0.005765,-0.003818,-0.005351,C
-0.0005,-0.010712,0.000192,0.001222,0.001306,-0.005176,0.004712,-0.001787,K
-0.002207,0.002858,-0.004509,-0.00452,0.000643,-0.001685,0.008225,0.003731,Y
0.001245,-0.003977,-0.010521,-0.001566,0.002017,-0.009288,0.005135,-0.001586,E
0.00204,-0.006409,0.001804,0.006848,0.016588,-0.000052,0.009888,0.008262,J
-0.005385,-0.002786,-0.006473,-0.005621,-0.00198,0.005221,0.01351,-0.009536,P
-0.004523,0.00224,-0.001994,0.002031,0.00016,-0.007111,0.004736,-0.000265,Q
-0.004037,-0.002724,-0.000807,-0.005051,0.007961,0.006697,-0.003099,0.001269,X
-0.008769,-0.002079,0.001574,-0.00362,-0.010942,-0.003054,-0.005561,-0.002248,N
0.009883,0.000134,-0.014102,0.001558,0.005394,-0.001299,0.000791,0.013332,I
0.024211,-0.006125,-0.000135,-0.001628,-0.010958,-0.010878,0.00354,0.013142,T
-0.005892,-0.004777,-0.002844,-0.004714,0.000072,0.00095,0.009385,-0.001814,F
-0.001543,0.005876,-0.000428,-0.004028,-0.002883,0.007337,0.006795,-0.01469,P
0.007617,0.000911,0.007138,-0.007849,-0.01614,0.000371,0.003226,-0.003022,R
-0.00333,-0.010155,-0.011155,-0.001594,0.000674,-0.007636,0.003785,0.001297,K
0.011708,0.007808,0.000155,0.008351,0.002795,-0.003423,-0.003579,-0.00352,Q
-0.000883,-0.001051,0.002324,-0.00113,-0.000131,-0.012386,0.003017,-0.001858,K
-0.000022,-0.000858,0.002004,-0.000452,0.001543,0.004423,-0.005334,-0.003253,J
-0.003459,0.00741,-0.00159,0.002694,-0.00866,-0.004555,0.00176,0.001011,Q
0.011165,0.006527,0.013276,0.00242,-0.003241,-0.00298,-0.004833,0.00321,S
0.000691,-0.010531,0.003954,0.001007,0.002137,-0.002221,0.002366,-0.008784,H
0.005487,-0.002451,-0.000843,0.012362,0.009763,-0.003493,-0.006666,0.000067,C
-0.001534,0.002535,-0.004023,0.012102,0.014692,-0.010194,0.003883,-0.00905,C
0.003366,0.010037,0.008925,0.006815,0.004339,0.001676,-0.002953,-0.001419,M
0.000266,0.008469,-0.00053,-0.006293,-0.007746,-0.011371,-0.00761,0.005692,F
0.002398,-0.005705,0.003166,-0.000861,0.01165,-0.003393,0.003304,-0.001802,S
0.003624,0.004106,0.005397,0.000848,-0.004413,0.003143,-0.014808,-0.000562,X
-0.001398,-0.000923,-0.005803,0.005523,0.007124,-0.009194,0.005659,-0.008493,C
-0.00954,-0.011087,0.006046,0.00112,0.004665,0.011918,0.007117,-0.001964,A
-0.006185,-0.003355,0.000235,0.001357,-0.000513,-0.00497,-0.006836,-0.001561,N
-0.001116,0.001556,-0.00269,-0.000464,-0.000624,0.003354,0.001506,0.000833,V
-0.013291,-0.008065,0.00212,0.000977,-0.003108,0.016994,-0.001083,0.003953,A
-0.009938,0.003206,0.016604,-0.005394,-0.01379,-0.003496,-0.015785,0.010014,H
-0.007435,-0.020537,0.004482,0.00297,-0.004963,0.007943,-0.006255,0.001611,A
0.002924,0.003162,-0.009523,0.00817,-0.001556,0.002186,0.00597,0.005362,Y
-0.002322,-0.013283,0.004959,-0.002616,0.013516,-0.001701,0.014431,0.006232,J
0.006886,-0.000755,-0.012327,0.004863,0.002151,-0.000082,0.004817,0.007501,I
-0.011623,0.006255,-0.012622,-0.010422,0.00696,0.00683,-0.003012,0.00122,V
0.002443,0.01209,0.006477,0.005081,0.004812,0.00203,-0.000239,-0.000114,D
0.006437,-0.001245,0.007824,-0.001682,-0.013602,-0.000511,0.002436,0.002644,R
-0.009371,-0.002569,0.017041,-0.005679,-0.002199,-0.01108,-0.004689,0.006221,Q
0.000553,0.009169,0.004059,0.00414,0.010861,0.001743,-0.006703,-0.001073,S
0.00392,0.002701,0.006263,0.001686,-0.007636,-0.001602,0.002468,-0.000684,M
-0.006078,0.004869,-0.001769,0.008424,-0.0027,0.009588,0.003368,-0.001547,Q
-0.002398,-0.004012,0.002399,0.001229,-0.015753,-0.00029,0.004973,0.004165,U
0.006883,-0.001545,-0.000722,0.012193,-0.001041,0.003531,-0.010002,0.000695,X
0.005241,0.009733,0.002128,0.003172,0.008138,0.000303,-0.0105,-0.009249,B
0.002606,-0.000222,0.011796,-0.004865,0.004752,0.000742,-0.002536,0.008702,S
0.011497,0.003578,0.001861,-0.010468,0.015264,-0.00227,-0.006636,0.001981,C
0.011246,0.004619,-0.013159,0.007404,-0.004077,-0.002278,0.005775,-0.001992,T
-0.00217,-0.00878,-0.007545,-0.005424,-0.00057,-0.001187,0.004396,0.002983,F
-0.001862,-0.010171,0.004384,-0.001796,0.003671,-0.003463,-0.000137,0.000348,E
-0.012421,0.00344,-0.003997,0.000448,-0.015284,-0.024098,-0.001698,0.012999,Y
0.007496,-0.01228,-0.002197,-0.001649,-0.00181,0.000595,0.018126,-0.002777,J
0.01472,-0.008469,0.000413,0.00374,-0.006532,-0.008055,-0.004243,-0.00998,R
-0.003002,0.01325,0.014008,0.00012,-0.003981,-0.002401,-0.001292,-0.000953,B
-0.01575,-0.001016,-0.016995,-0.009126,0.004312,-0.003012,-0.007675,0.006529,W
0.001774,-0.008907,0.008902,0.001203,0.005881,-0.001328,-0.004556,-0.000024,E
-0.001956,0.005807,-0.004783,0.003721,0.001916,0.003012,-0.004985,-0.008991,E
-0.00087,0.000428,-0.00316,-0.000324,0.001051,-0.001499,0.000888,0.00732,F
-0.007187,-0.002693,0.017891,-0.000603,0.001541,-0.002605,-0.007749,0.004502,M
-0.00826,0.004391,-0.001096,0.001169,-0.010282,-0.007948,-0.00818,-0.007551,M
-0.004842,0.004862,-0.0105,-0.00011,-0.012315,-0.006348,-0.007388,-0.005964,G
0.009256,-0.005321,-0.014579,0.005123,-0.003569,-0.006021,-0.00023,0.016462,I
-0.002038,-0.009051,-0.00191,-0.00042,-0.0024,-0.001311,0.006069,-0.002461,K
0.011381,-0.001032,0.004825,-0.02861,-0.000017,0.005774,-0.010927,-0.006019,R
0.002958,-0.004148,0.009954,0.002518,-0.007807,-0.00126,-0.008518,0.000878,T
0.004295,0.004028,0.004835,-0.003397,-0.004892,-0.001285,-0.002019,-0.008227,R
0.00035,0.005497,-0.004995,0.004851,-0.001862,0.000022,-0.000725,-0.000971,Q
0.003037,0.001724,-0.002626,-0.010899,0.00017,-0.000576,0.001596,0.009333,T
0.004134,-0.013671,-0.001918,-0.003325,-0.001174,0.001091,0.006818,-0.007331,X
-0.001558,-0.001911,0.00598,0.003406,-0.00202,0.001361,-0.004764,0.002714,N
-0.001955,-0.004737,0.009199,0.000438,-0.004329,-0.014586,-0.008854,-0.002059,F
-0.003822,-0.006222,-0.000978,-0.000432,0.004628,-0.006316,-0.000652,-0.002776,E
-0.004512,0.007339,-0.003837,0.001776,-0.006999,-0.005244,-0.005512,-0.01465,M
0.002613,0.007531,-0.007102,-0.007201,-0.002207,0.005155,0.006371,-0.006512,P
0.00172,0.004766,0.000519,0.004439,-0.001637,-0.000475,0.002045,-0.012271,N
0.006786,0.001259,0.002613,0.002147,-0.002181,0.000777,0.000715,-0.002307,X
0.008573,0.003647,-0.015186,0.007042,-0.005533,-0.002316,0.006151,0.001947,T
-0.004149,0.000694,-0.010327,0.005129,-0.006523,0.001923,-0.003595,-0.001075,B
0.006395,0.004379,-0.002907,-0.023212,0.008715,-0.003197,-0.009023,0.009545,J
-0.001115,0.001243,0.003777,0.003282,-0.005889,0.008351,0.001227,-0.006157,D
0.000537,0.00442,-0.010424,0.002737,0.000178,-0.000775,0.00632,0.006539,Y
-0.003105,0.00518,0.006524,-0.002129,-0.005948,0.001021,0.010083,-0.004731,O
0.001006,-0.010535,0.007376,0.00011,0.008336,-0.005515,0.013395,0.00263,J
-0.007752,-0.000102,-0.001389,0.001335,0.010833,-0.005954,0.008872,-0.002452,C
0.010567,-0.013327,0.007436,-0.000282,0.001988,-0.002412,0.002161,-0.00771,S
0.014539,-0.00349,-0.002841,-0.002826,0.00469,-0.004684,-0.018615,-0.015483,R
0.000374,0.005466,-0.004779,-0.0081,-0.006884,0.007067,0.009068,-0.010578,P
0.000142,-0.003993,-0.003466,0.000767,-0.000237,0.002561,0.007295,-0.006873,H
0.001973,-0.001953,-0.000293,-0.011087,0.004318,0.007383,-0.004817,0.002011,X
0.0076,-0.009617,0.004628,-0.006004,-0.002511,-0.004007,0.001804,-0.005152,R
0.004705,-0.000581,0.007093,0.001069,-0.005944,-0.004492,0.002929,-0.004279,M
-0.006925,-0.001586,-0.0031,0.003806,0.014208,-0.006814,0.007556,-0.004167,C
0.00165,0.007283,0.000893,-0.015168,0.010114,0.0048,-0.002262,-0.00242,E
-0.015462,-0.001842,0.004455,0.000328,0.007137,-0.000551,-0.000895,-0.004327,U
0.00635,0.000833,0.0003,-0.000719,0.007747,0.003234,-0.000899,-0.001704,F
-0.007702,0.002771,-0.005726,0.006003,0.008151,0.005335,-0.005328,-0.005432,K
0.000372,-0.004266,0.012283,0.002164,-0.001905,-0.009118,0.003816,-0.014381,H
0.003592,-0.000967,0.00121,0.002082,-0.002509,-0.005877,-0.00227,-0.007149,H
-0.000941,0.001887,0.002714,0.001413,-0.003739,-0.002748,-0.002853,-0.006355,J
-0.001043,0.003881,0.000127,0.00299,-0.003589,-0.011199,-0.003723,0.011553,Q
-0.000178,-0.003206,-0.008839,0.00561,-0.009591,0.001091,0.000119,-0.004877,K
-0.010264,-0.009118,0.009361,-0.000238,-0.008013,0.012201,-0.004315,0.006464,A
-0.002553,-0.009158,0.01872,0.001991,0.010968,-0.00695,0.020035,0.002976,J
0.000509,-0.001713,-0.007613,0.000625,-0.000708,0.005042,0.009937,-0.009112,B
-0.006763,-0.000025,-0.001476,0.000847,-0.007737,0.003311,-0.004276,-0.006996,B
0.012586,-0.016728,-0.005218,-0.000698,0.001024,-0.007875,0.005587,0.011752,J
-0.002527,-0.009356,0.001015,-0.009911,0.009006,-0.005443,0.006475,0.006475,J
0.00536,0.000715,-0.004419,0.003938,-0.008224,-0.001326,0.004721,0.000662,V
0.004788,-0.012877,0.006376,-0.003747,0.015814,-0.00393,0.006032,0.01086,J
0.005471,-0.010525,0.002636,-0.003073,-0.007292,-0.002158,0.004044,-0.003912,M
-0.001459,0.005045,0.004327,0.000911,-0.004634,-0.00556,0.005325,0.002567,Q
0.009797,-0.001313,0.000348,-0.013087,0.009072,-0.002213,-0.006873,-0.007228,R
0.002505,-0.000192,0.005891,-0.002652,-0.012539,-0.0006,0.001205,-0.001379,R
-0.005145,-0.003182,0.007381,-0.003814,-0.010051,-0.00583,0.003684,-0.002504,N
0.005182,0.000263,0.002187,0.006674,-0.00458,0.006391,-0.002847,-0.002857,N
0.003575,0.002976,-0.014819,0.005155,0.000223,-0.00731,0.008488,0.001469,Y
0.011312,-0.002534,0.013927,-0.012982,0.005076,0.004817,-0.008509,0.003041,Z
0.003605,0.007271,0.009434,0.003667,0.002223,0.005079,-0.002725,-0.001146,D
-0.000942,-0.002868,0.015785,0.001464,-0.009966,0.004206,-0.00456,-0.002152,D
0.003944,-0.000629,0.010314,0.00161,-0.004669,-0.004163,-0.010244,-0.00148,I
-0.009583,0.000601,-0.000795,-0.011985,-0.003939,0.006668,-0.011902,0.005619,W
-0.000334,0.002711,0.004987,-0.001017,0.011436,-0.001646,-0.001828,0.004671,S
0.006038,-0.000144,0.001917,-0.013276,0.009039,0.0088,-0.004766,-0.003015,D
0.009108,-0.002453,-0.014352,0.000196,-0.004819,-0.003925,0.004505,0.0095,I
-0.000993,-0.001691,-0.000857,0.004867,0.000756,-0.001553,-0.002567,-0.000581,O
0.000125,-0.006215,-0.003402,0.002887,0.004738,-0.002006,0.004668,-0.001356,E
0.002989,-0.000491,0.006024,0.000496,-0.00711,0.000864,0.006992,0.000844,M
-0.006227,-0.006311,0.000721,0.002092,0.008742,-0.003857,0.016714,0.001171,J
0.001184,0.005441,-0.002252,-0.005882,-0.004615,0.003081,0.008092,-0.014442,P
-0.000247,0.002398,-0.000247,0.0066,-0.003289,-0.001943,0.006483,0.002562,U
-0.013653,-0.003888,-0.003012,-0.009435,-0.002732,-0.002171,-0.006929,-0.009846,W
-0.007812,0.002171,0.007328,-0.001199,0.004936,-0.002026,0.005898,0.004067,U
0.001225,-0.002851,-0.000031,0.000333,0.003312,-0.003231,0.007458,-0.001706,E
-0.007891,-0.011426,-0.004944,0.00257,0.002916,0.014786,-0.00822,0.000237,A
-0.011111,0.0003,-0.000847,0.001742,-0.000922,0.000823,-0.007912,0.007132,W
0.005366,0.010564,-0.003153,-0.013008,0.014463,0.003772,-0.001801,-0.002212,C
0.004076,0.000006,-0.002355,0.005637,-0.008725,-0.001611,0.000594,0.002754,H
-0.000214,0.004214,0.006238,-0.002558,-0.006306,0.003816,0.004873,-0.005956,D
-0.004355,0.005721,0.019316,0.003758,-0.006716,-0.005777,-0.000002,-0.001634,N
-0.006379,-0.003556,0.00171,0.003479,0.007308,-0.006783,0.003359,0.003269,C
0.009392,0.002728,-0.003086,-0.006068,0.005885,-0.000367,-0.003264,0.002245,F
0.013963,-0.00089,-0.000963,-0.02306,0.000748,-0.004951,-0.008525,0.001146,J
0.008267,-0.005225,-0.000653,-0.006955,-0.001854,0.000783,0.006794,-0.006908,R
-0.001172,-0.004393,0.002758,0.011321,0.006688,-0.008809,0.005868,-0.009526,C
-0.007291,-0.000223,-0.00778,-0.003709,-0.003587,0.002208,0.005517,-0.013667,P
0.005746,0.009474,-0.009444,0.001013,-0.00168,-0.006287,-0.001683,-0.004467,R
0.007574,0.011904,0.011054,0.007951,0.000825,0.002381,-0.008433,0.001443,T
-0.0089,0.009099,0.00124,-0.010084,0.00419,0.018118,-0.00225,0.001244,Y
0.001215,-0.015885,0.009685,0.000432,0.006507,-0.000715,0.013825,0.000194,J
-0.006399,0.002644,-0.003742,0.001956,0.006358,0.001668,0.002833,-0.005304,G
0.006026,0.001583,-0.011991,0.006463,-0.001761,-0.001588,0.002593,0.002317,V
-0.006873,-0.010281,0.004796,0.005407,-0.000845,0.006941,-0.003811,0.004108,K
0.002085,-0.009851,-0.006039,-0.007245,0.006298,0.007993,-0.024041,-0.00645,N
-0.009738,0.001009,-0.006568,-0.008631,0.016007,0.012794,0.001941,0.005658,S
-0.009537,0.001206,0.004994,0.006754,-0.005598,-0.000254,0.004511,-0.001128,G
-0.004606,0.00148,0.004808,0.003094,-0.00063,-0.000965,-0.000676,0.002913,M
-0.006496,0.004416,-0.004851,0.001686,0.006103,-0.002025,0.005191,-0.001979,G
0.003999,0.001906,-0.007787,0.004969,-0.0094,-0.008159,-0.009793,-0.003483,R
-0.00973,0.011873,-0.013191,-0.001505,-0.012057,-0.011503,-0.003591,-0.008811,B
0.000198,0.001372,-0.00424,0.004348,0.001221,0.002543,0.000302,-0.001858,O
-0.013169,-0.004388,0.009736,-0.002141,-0.00786,-0.009895,-0.003413,0.01294,W
-0.000854,-0.006111,-0.011356,-0.003317,0.002969,-0.000475,0.007346,0.000254,F
0.002156,-0.007193,0.003267,0.008674,0.016403,-0.009714,-0.01729,0.000727,E
-0.002743,0.006759,-0.001444,-0.008429,-0.002625,0.004862,-0.009068,0.001418,W
-0.004198,0.001745,0.00243,0.008418,0.006659,-0.008705,0.006695,-0.008624,C
-0.011971,-0.000973,-0.007867,0.002874,0.000796,0.000434,-0.003926,0.001825,W
-0.002563,-0.005591,0.003456,0.002688,-0.004867,-0.000303,-0.006729,-0.000406,D
-0.000077,0.005248,0.002448,-0.000891,-0.006117,0.004784,0.007428,-0.004373,Q
-0.005927,0.004841,0.014852,0.007981,-0.001822,-0.004187,0.001779,-0.006678,N
0.004157,0.009548,-0.005129,-0.000537,-0.005085,0.007056,0.002576,-0.001589,B
0.009889,-0.007144,0.001724,0.015406,0.010931,-0.004629,-0.009789,-0.003972,C
-0.001359,-0.006524,0.012029,0.002571,-0.004487,0.001517,-0.009328,-0.00139,T
0.001463,-0.000058,0.002158,0.008513,-0.000867,0.009604,-0.010108,-0.008863,H
